COD_PAIS,PAIS,COD_FORMATO,FORMATO,COD_ZONA,SECUENCIA,NOMB_ZONE,COD_ESC,COD_ZNFCN,DSCRPCN_MAPEO_ZONA,PRICE_EVENT_TYPE,PRECIO_GPI_C_IMP,PRECIO_GPI_S_IMP,PRECIO_GP,PRECIO_AT,PRECIO_VENTA,TAX,STORE_NBR,ITEM,UPC,DESCRIPCION,DESCRIPCION_1,DESCRIPCION_2,DESCRIPCION_SHOP,DESCRIPCION_UPC,ITEM_PRINCIPAL_XREF,ITEM_ENLAZADO_XREF,TIPO_XREF,JUSTIFICACION_XREF,ROL_XREF,COD_DIV,DIVISION,COD_SUBDIV,SUBDIVISION,DEPT_NBR,N_DEPTO,DPTO_DESC,ESTATUS,CANAL,TIPO,SUBTIPO,ORDERBOOK,CWO,MBM,N_FINELINE,FINELINE_DESC,CATEGORY_NBR,CATEGORY_DESC,SUBCATEGORY,N_MARCA,MARCA_DESC,N_VENDOR,VENDOR_DESC,F_CREADO,F_EFECTIVA,F_FINAL,UXC_DESC,UDM,SELL_PACK_QTY,SELL_QTY,IND_BASCULA,IND_TRASTIENDA,PRODUCT_NBR,COSTO,COST_UNIT,PRECIO_EV_4K,PRECIO_FINAL,ROTACIONES,VENTAS,INVENTARIO,ORDENADO,EN_TRANSITO,EN_CD,FIJACION,TC,EFFECTIVE_DATE,EXPIRATION_DATE,LAST_CHANGE_TS,EXTRACT_DATE,EXTRACT_YR,SW
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1070.0,9.47,,,1070.11,0.13,4076,75495150,1820025004,CERVEZA BUSCH LIGHT LT 740ML,BUSCH LIGHT 740 ML,CRBUSCH LIGHT  740ML,,BUSCH 740ML,75495150,75348871/70404287,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1000,CERVEZA LAGER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,44136,BUSCH,18294,COCA COLA FEMSA DE COSTA RICA,2026-04-17T00:00:00.000Z,2026-04-27T00:00:00.000Z,2049-12-31T00:00:00.000Z,740 ML,ML,1.0,740.0,false,false,2125696,12825.5,855.0371,,1070.0,15.0,14205.0,,,,,,507.0,2026-05-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-06T19:04:09.341000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,500.0,4.42,,,,0.13,4076,75003038,744100163848,GASEOSA COTUBA CERO 355ML LATA,DP COTU CER LA 355ML,CR COTU CER LA 355ML,,BEB CARBO CO,75003032,75003038,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,false,false,M,1752,BEB SABOR LIGHT PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1464,COTUBA,17632,COOPERATIVA DE PRODUCTORES DE,2023-02-07T00:00:00.000Z,2023-06-12T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,75003135,2698.44,449.74,,500.0,,,,,,,,507.0,2026-06-11T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-11T19:01:30.868000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,10000.0,88.5,,,,0.13,4076,75476139,744100350946,COCA ZERO MINILATE Y BALON 12P 2844ML,COCA ZERO+BALON 12P,CR COCA ZERO+ BALON,,COCA Y BALON,75476139,75476139,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,NO RESURTIBLE,7,0,false,false,I,1702,BEB COLA LIGHT PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2026-02-18T00:00:00.000Z,2026-06-08T00:00:00.000Z,2026-08-14T00:00:00.000Z,2844ML,ML,1.0,2844.0,false,false,75802214,14948.77,14948.77,,10000.0,,,,,,,RB,507.0,2026-06-11T00:00:00+00:00,2026-07-10T00:00:00+00:00,2026-06-11T19:01:28.196000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,7100.0,62.83,,,,0.13,4076,70571429,3410030602,CERVEZ MILWAUK BEST ICE LATA 12PK 355 ML,MILLW CERV BEST 12PK,CR MILWAUK BEST ICE,,CERVMILW 12P,70571429,70014684,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,20,47,true,false,M,1000,CERVEZA LAGER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,41923,MILWAUKEES,18233,AGENCIAS FEDURO CR SA,2017-02-22T00:00:00.000Z,2017-03-06T00:00:00.000Z,2049-12-31T00:00:00.000Z,4260ML,ML,12.0,4260.0,false,false,1911334,6415.01,6415.01,,7100.0,,,,,,,RB/MOM,507.0,2026-06-01T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-28T11:03:18.414000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1130.0,10.0,,,1130.0,0.13,4076,70246321,76400904812,GINGER EVERVESS 1500 ML,EVERVESS GINGER,CR EVERVESS GINGE,,EVERGINGER,70246321,70246321,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2175,EVERVESS,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2022-05-10T00:00:00.000Z,2023-08-14T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500ML,ML,1.0,1500.0,false,false,2076458,5566.38,927.73,,1130.0,20.0,20000.0,,,,,,507.0,2026-03-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-03-19T19:02:07.838000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,500.0,4.42,,,,0.13,4076,70522369,87303900045,BEBIDA GUARANA COTUBA 600 ML,COTUBA GUARANA,CR COTUBA GUARANA,,COTUBA GUARA,70522371,70522369,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,37,0,false,false,P,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1464,COTUBA,17632,COOPERATIVA DE PRODUCTORES DE,2020-06-24T00:00:00.000Z,2020-06-29T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,,600.0,false,false,1549575,6318.96,526.58,,500.0,,,,,,,RB,507.0,2026-06-02T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-28T14:02:39.297000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,670.0,5.93,,,,0.13,4076,75254961,7800000315,BEBIDA DR PEPPER ORIGINAL 355ML,DR PEPPER ORIGINAL,CR DR PEPPER ORI,,PEPPER ORIG,75254961,75254961,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1880,DR. PEPPER,178272,COSTAVEN SUPPLY SA,2024-09-02T00:00:00.000Z,2024-09-15T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,12.0,355.0,false,false,646748,7458.0,621.5,,670.0,,,,,,,,507.0,2026-05-13T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-13T19:04:09.421000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2790.0,24.69,,,,0.13,4076,75397702,744301768044,CERVEZA HOLTLAND 6PACK 1980 ML,6PACK HOLTLAND 330ML,CR NAV HOLTLAND 6PK,,HOLTLAND 6PK,75397702,75397702,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,20,0,true,false,I,1000,CERVEZA LAGER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,230419,HOLTLAND,178272,COSTAVEN SUPPLY SA,2025-08-08T00:00:00.000Z,2026-05-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,1980,ML,1.0,1980.0,false,false,75695684,8949.6,2237.4,,2790.0,,,33,0,0,0,,507.0,2026-04-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-04-24T14:01:39.631000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1250.0,11.06,,,1249.78,0.13,4076,70070852,841079315313,CERVEZA DAMM LEMON BOTELLA 330ML,DAM LEMON CERV BOTEL,CR DAMM LEMON BOTELL,,DAMM LEMON,70070852,70070852,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,true,false,M,1028,CERVEZA ARTESANAL,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,44749,DAMM,17665,DIST ISLENA DE ALIMENTOS,2017-07-04T00:00:00.000Z,2021-04-19T00:00:00.000Z,2049-12-31T00:00:00.000Z,330ML,ML,1.0,330.0,false,false,1231217,21560.4,898.35,,1250.0,1.0,1106.0,23,0,0,0,,507.0,2026-01-08T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-01-08T16:03:15.352000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,4700.0,41.59,,,4699.67,0.13,4076,70384880,76400903945,CERVEZA IMPERIAL ULTRA 6PACK 2100 ML,IMPERI CERV ULTRA 6U,CR IMPERIAL ULTRA 6U,,IMP ULTRA 6U,70384880,70384880,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,1,true,false,M,1000,CERVEZA LAGER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,3035,IMPERIAL,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2019-03-21T00:00:00.000Z,2019-04-08T00:00:00.000Z,2049-12-31T00:00:00.000Z,2100ML,ML,6.0,2100.0,false,false,832278,17056.0053,4263.9985,,4700.0,1.0,4159.0,22,0,0,0,RB/MOM,507.0,2026-04-30T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-04-29T19:03:44.198000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,,,846.0752,0.13,4076,9518844,744100352148,REFRESC GAS FANTA UVA PET 600ML,FANTA UVA REF ORIG,CR S DRK FANTA GRAP,,FANT UVA 600,9518844,9518844,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,1992-12-07T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,111632,8813.5593,734.4661,,850.0,23.0,17221.0,,,,,,507.0,2026-06-11T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-11T19:01:17.137000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,4700.0,41.59,,,4699.67,0.13,4076,9664337,76400900994,CERVEZA PILSEN LATA 6PACK 350 ML,PILSEN CERV LATA 6PK,CR CERVEZA LATA PACK,,PILSEN 6P LA,9664337,9664337,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1250,CERVEZA PILSENER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,PILSNER,4986,PILSEN,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2012-05-24T00:00:00.000Z,2015-07-13T00:00:00.000Z,2049-12-31T00:00:00.000Z,2100ML,ML,6.0,2100.0,false,false,832274,17056.0053,4263.9985,,4700.0,38.0,158042.0,,,,,RB/MOM,507.0,2026-04-30T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-04-29T19:03:17.762000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,MD,3000.0,26.55,,,,0.13,4076,75255653,744507200685,24PK REFRESCO BIG COLA 24 PACK 6000ML,BIG COLA 24 PACK,CR BIG COLA 6000ML,,BIG COLA 6L,75255653,75255653,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,true,false,P,1760,BEB PACK PERSONAL,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1,69,24082,AJECEN DEL SUR S.A.,2024-09-04T00:00:00.000Z,2025-05-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,6000ML,ML,1.0,6000.0,false,false,75470260,3362.88,3362.88,,3000.0,,,,,,,MD,507.0,2026-03-08T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-03-06T14:03:49.573000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1230.0,10.88,,,1229.44,0.13,4076,70228202,76400903868,CERVEZA IMPERIAL LIGHT LATA 473 ML,IMPERIAL CERVZ LIGHT,CR IMPERIAL LIGHT,,IMPER LIGHT,70228202,70228202,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,3035,IMPERIAL,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2018-12-12T00:00:00.000Z,2023-07-24T00:00:00.000Z,2049-12-31T00:00:00.000Z,473ML,ML,1.0,473.0,false,false,102918,23616.0056,984.004,,1230.0,9.0,9792.0,,,,,,507.0,2026-06-21T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-19T16:02:48.629000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1750.0,15.49,,,1750.37,0.13,4076,75367957,406660029232,PAULANER MUNCHEN WEISSBBIER LT 500ML,PAULANER MUNCH WEIS,CR PAULANER MUNC WEI,,PAULANERMUN,75367957,75367957,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,I,RESURTIBLE,37,0,false,false,M,1300,CERVEZA ALE UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,ALE,4860,PAULANER,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2025-05-27T00:00:00.000Z,2025-06-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,500ML,ML,1.0,500.0,false,false,75641839,31824.19,1326.0098,,1750.0,2.0,3098.0,,,,,,507.0,2025-05-28T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-05-28T11:01:20.917000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,,,846.7332,0.13,4076,9518851,744100352248,REFRESC GAS FANTA KOLITA PET 600ML,FANTA KOL REF ORIG,CR S DRK FANTA KOL,,FANT KOL 600,9518851,9518851,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,1992-12-07T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,111632,8813.5593,734.4661,,850.0,28.0,20981.0,21,0,0,0,,507.0,2026-06-11T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-11T19:01:17.195000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,910.0,8.05,,,909.65,0.13,4076,9608323,76400902031,CERVEZA PILSEN LATA 350ML,PILSEN CERVEZA LATA,CR CERVEZA LATA,,PILSEN LATA,9608323,9608323,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1275,CERVEZA PILSENER UND,6894,BEVERAGE ALCOHOL - BEER D96,PILSNER,4986,PILSEN,17707,DISTRIBUIDORA LA FLORIDA SOCIE,1996-02-05T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,350ML,ML,1.0,350.0,false,false,1690332,18215.6,758.9871,,910.0,14.0,11270.0,,,,,,507.0,2026-04-22T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-22T19:04:52.188000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1610.0,14.25,,,1608.0626,0.13,4076,75156797,744100350644,REFRESC GAS GINGER ALE SIN AZUCAR 2500ML,GINGER ALE SIN AZUC,CR GINGER A SIN AZUC,,GINGER S AZU,75156797,75156797,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1700,BEB COLA LIGHT FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,2024-01-12T00:00:00.000Z,2024-01-29T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,75198320,8027.7686,1337.9652,,1610.0,140.0,199229.0,,,,,,507.0,2026-02-17T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-10T19:01:44.913000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1070.0,9.47,,,,0.13,4076,70250850,8002274,AGUA SAN PELLEGRINO QUINADA 330ML,SAN PELLEGRINO AGUA,CR AGUA QUINADA,,AGUA QUINADA,70325893,70250850,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,20,0,false,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,5630,SAN PELLEGRINO,26252,DIST VINOS ALIMENTOS ALPISTE S,2014-03-07T00:00:00.000Z,2014-03-24T00:00:00.000Z,2049-12-31T00:00:00.000Z,330ML,ML,1.0,330.0,false,false,1910856,18034.8,751.45,,1070.0,,,,,,,,507.0,2026-02-17T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-12-23T14:02:06.509000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,820.0,7.26,,,818.5867,0.13,4076,9521560,744100351823,REFRESC GAS COCA COLA ZERO LATA 354ML,COCA C REF ZERO LATA,CR REF GAS ZERO,,REF GAS ZERO,9521560,9521560,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1702,BEB COLA LIGHT PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2008-09-05T00:00:00.000Z,2008-09-15T00:00:00.000Z,2049-12-31T00:00:00.000Z,354ML,ML,1.0,354.0,false,false,106208,7947.4821,662.293,,820.0,46.0,33323.0,,,,,,507.0,2026-05-27T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-27T19:04:45.033000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1190.0,10.53,860.0,,,0.13,4076,70179648,841259800001,CERVEZA ESTRELLA DE GALICIA LATA 330 ML,CERV ESTRELLA GA LAT,CR CERVEZA ESTRELLA,,ESTRELLA,70179648,70404427,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,2142,ESTRELLA,17874,GRUPO PAMPA CRCSA,2021-09-09T00:00:00.000Z,2025-10-13T00:00:00.000Z,2049-12-31T00:00:00.000Z,330 ML,ML,1.0,330.0,false,false,1623698,22891.54,953.8104,,1190.0,,,,,,,/GP/MOM,507.0,2026-06-02T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-03-30T11:02:53.758000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1200.0,10.62,800.0,,822.4643,0.13,4076,75489414,750303494120,CERVEZA CORONA VD 330 ML,CORONA VD 330 ML,CR CORONA VD,,CORONA 330ML,75489414,75430266/75010149,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,1434,CORONA,18294,COCA COLA FEMSA DE COSTA RICA,2026-04-08T00:00:00.000Z,2026-04-13T00:00:00.000Z,2049-12-31T00:00:00.000Z,330 ML,ML,1.0,330.0,false,false,693175,21599.95,899.9998,,1200.0,553.0,402498.0,694,0,0,0,/GP,507.0,2026-06-18T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-18T19:01:47.382000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1300.0,11.5,,,,0.13,4076,75234456,744507200142,BEBIDA GAS BIG COLA 3030ML,BIG COLA 3030ML,CR BIG COLA 3030,,BIGCOLA3030,75234456,75234456,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1704,BEB COLA REGUL FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,702,BIG COLA,24082,AJECEN DEL SUR S.A.,2024-07-18T00:00:00.000Z,2024-08-05T00:00:00.000Z,2049-12-31T00:00:00.000Z,3030ML,ML,6.0,3030.0,false,false,1335336,6278.28,1046.38,,1300.0,,,,,,,,507.0,2025-06-25T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-05-26T14:01:52.178000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1700.0,15.04,,,,0.13,4076,70593523,541122303003,CERVEZA LINDEMANS MANZANA BOTELLA 250ML,LINDEMANS CERVEZA MA,CR CERVEZA DEL MUNDO,,CERV LINDEMA,70593523,70425773,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,3738,LINDEMANS,226160,BEL PREMIUM S A,2017-07-27T00:00:00.000Z,2017-08-07T00:00:00.000Z,2049-12-31T00:00:00.000Z,250ML,ML,1.0,250.0,false,false,1911391,37990.6,1582.9379,,1700.0,,,13,0,0,0,,507.0,2026-05-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-06T19:03:34.911000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1430.0,12.65,,,,0.13,4076,70593517,541022814616,CERVEZA LEFFE OSCURA BOTELLA 330ML,LEF CERV OSCUR BOTEL,CR CERVEZA DEL MUNDO,,CERV LEFF OS,75509030,70593517,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,false,false,M,1028,CERVEZA ARTESANAL,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,3673,LEFFE,226160,BEL PREMIUM S A,2017-07-27T00:00:00.000Z,2026-06-15T00:00:00.000Z,2049-12-31T00:00:00.000Z,330ML,ML,1.0,330.0,false,false,1552169,21357.0,889.875,,1430.0,,,,,,,,507.0,2026-05-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-19T11:01:27.003000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,930.0,8.23,,,929.99,0.13,4076,9518767,744100357123,REFRESC GAS CANAD D GING ALE LAT 355ML,CANADA DRY GINGER AL,CR S DRK CAN GIN,,GINGER LATA,9518767,9518767,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,1992-12-21T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,84298,7947.4821,662.293,,930.0,3.0,2469.0,,,,,,507.0,2026-04-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-17T14:01:22.660000+00:00,2026-06-29T00:00:00+00:00,2026,22
