PAIS,Formato,ZONA,CODIGO_FAMILIA,DESC_PRIMARIO,MARCA,CATEGORIA,SKU_PRIMARIO,PRECIO_PRIMARIO,VENTAS_PRIMARIO,ROTACIONES_PRIMARIO,TOTAL_SKUS,SKUS_VALIDOS,SKUS_PACK_GRAMAJE,PRECIOS_DISTINTOS,SKUS_ALINEADOS,SKUS_NO_ALINEADOS,PCT_ALINEACION,TIENE_SKU_PRIMARIO,SKUS_SIN_PRECIO,SKUS_SIN_VENTAS,VENTAS_FAMILIA,ESTADOS_PRESENTES
CR,SUPERMERCADOS,GUANACASTE,75189658,BEBID FEVER TREE GINGER BEER TONIC 200ML,FEVER-TREE,BEVERAGES - WATER-D95,75189658,1010.0,1788.0,2.0,5,5,0,3,2,3,40.0,1,0,3,4788.0,Diferente al Primario | Igual al Primario
NI,BODEGAS,C - AMARILLA,70120802,DESODOR AXE SPRAY ICE CHILL SECO 152ML,AXE,DEODORANTS Y ANTIPERSPIRANT D02,70120802,116.0,1714.79,17.0,4,4,0,3,1,3,25.0,1,0,0,4704.36,Diferente al Primario | Igual al Primario
HN,WALMART,B - NARANJA,75336029,SILK ALMENDRA VAINILLA SIN AZUCAR 946ML,SILK,MILK&CREM-SUBSTUT-SHELF-D95,75336029,91.1,819.9,9.0,4,4,0,3,1,3,25.0,1,0,0,4646.700000000001,Diferente al Primario | Igual al Primario
GT,BODEGAS,B - NARANJA,75277066,MOREFRUIT MANZANA LATA 330ML,DEL VALLE,BEVERAGES - JUICES-D95,75277066,4.5,813.3,203.0,15,15,0,2,12,3,80.0,1,0,1,4634.570000000001,Diferente al Primario | Igual al Primario
CR,WALMART,CARTAGO,75273387,HELADO SULI COMBINADO 484GR,SULI,ICE CREAM AND FROZEN DESSERTS D91,75273387,2490.0,2204.0,1.0,4,4,0,4,1,3,25.0,1,0,2,4629.0,Diferente al Primario | Igual al Primario
CR,WALMART,SAN JOSE,75273387,HELADO SULI COMBINADO 484GR,SULI,ICE CREAM AND FROZEN DESSERTS D91,75273387,2490.0,2204.0,1.0,4,4,0,4,1,3,25.0,1,0,2,4629.0,Diferente al Primario | Igual al Primario
GT,WALMART,D - VERDE,70443686,GEL FIJADOR BIOLAND ROMERO DE 375 ML,BIOLAND,HAIR STYLING - PRODUCTS D02,70443686,46.5,1324.49,32.0,4,4,0,2,1,3,25.0,1,0,0,4579.07,Diferente al Primario | Igual al Primario
CR,WALMART,GUANACASTE,75273387,HELADO SULI COMBINADO 484GR,SULI,ICE CREAM AND FROZEN DESSERTS D91,75273387,2410.0,2133.0,1.0,4,4,0,3,1,3,25.0,1,0,2,4567.0,Diferente al Primario | Igual al Primario
HN,WALMART,C - AMARILLA,75269549,BOQUITA PRINGLES HABANERAS 158 G,PRINGLES,CHIPS-CRISPS SNACK MIXS-D92,75269549,111.3,774.24,8.0,5,5,0,4,2,3,40.0,1,0,1,4544.84,Diferente al Primario | Igual al Primario
CR,BODEGAS,CARTAGO,75416857,LAVAPLATOS GV MANZANA CANELA 1000 G,GREAT VALUE,CLEANERS - HOUSEHOLD D13,75416857,850.0,4512.0,6.0,4,4,0,2,1,3,25.0,1,0,3,4512.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,RURAL NORTE,75416857,LAVAPLATOS GV MANZANA CANELA 1000 G,GREAT VALUE,CLEANERS - HOUSEHOLD D13,75416857,850.0,4512.0,6.0,4,4,0,2,1,3,25.0,1,0,3,4512.0,Diferente al Primario | Igual al Primario
NI,BODEGAS,C - AMARILLA,75073985,DEOS SECRET CLEAR GEL COCONUT 45GR,SECRET,DEODORANTS Y ANTIPERSPIRANT D02,75073985,122.0,0.0,0.0,5,5,0,3,2,3,40.0,1,0,2,4507.01,Diferente al Primario | Igual al Primario
HN,BODEGAS,B - NARANJA,9029547,YOGURT YOPLAIT FRUTAS TROPICALES 235 GR,YOPLAIT,YOGURT D90,9029547,26.6,1373.03,63.0,4,4,0,2,1,3,25.0,1,0,0,4506.01,Diferente al Primario | Igual al Primario
HN,WALMART,C - AMARILLA,9664729,SANTA HELENA CABERNET SAUVIG VARIE 750ML,STA HELENA,BEVERAGE ALCOHOL - WINE D96,9664729,290.9,800.85,5.0,4,4,0,2,1,3,25.0,1,0,0,4484.76,Diferente al Primario | Igual al Primario
GT,BODEGAS,B - NARANJA,70095436,DET LIQ FAB POD PARAISO FLORAL DP 900ML,FAB,LAUNDRY DETERGENTS D13,70095436,13.25,3937.03,333.0,4,4,0,3,1,3,25.0,1,0,0,4437.81,Diferente al Primario | Igual al Primario
CR,BODEGAS,CARTAGO,70553794,BOTELLA TINTA HP GT53 NEGRO,HP,COMPUTER PRINTERS D05,70553794,7800.0,0.0,0.0,4,4,0,2,1,3,25.0,1,0,3,4425.0,Diferente al Primario | Igual al Primario
CR,WALMART,RURAL NORTE,70001098,GOMITAS CULEBRITAS  GUANDY 100 GR,GUANDY,CANDY - HARD - SOFT-D01,70001098,550.0,487.0,1.0,6,6,0,3,3,3,50.0,1,0,2,4419.0,Diferente al Primario | Igual al Primario
HN,SUPERMERCADOS,C - AMARILLA,70683276,ESPONJA SCOTCH BRITE ANATOMICA DOBLE 2UN,SCOTCH BRITE,CLEANERS - HOUSEHOLD D13,70683276,80.8,4415.25,63.0,4,4,0,3,1,3,25.0,1,0,3,4415.25,Diferente al Primario | Igual al Primario
CR,WALMART,RURAL NORTE,70325882,BEBIDA ENERGETICA JET LATA 473ML,JET,BEVERAGE-HYDRATE&ENERGY-D95,70325882,640.0,4400.0,8.0,4,4,0,2,1,3,25.0,1,0,3,4400.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,CARTAGO,75154588,AGUA SAN PELLEGRINO MELOGRANO LATA 330ML,SAN PELLEGRINO,BEVERAGES - WATER-D95,75154588,1240.0,3291.0,3.0,5,5,0,3,2,3,40.0,1,0,3,4388.0,Diferente al Primario | Igual al Primario
NI,BODEGAS,A - ROJA,70459249,SH PANTENE BAMBOO CONTROL CAIDA 200ML,PANTENE,HAIR CARE - SHAMPOO D02,70459249,140.0,4370.51,36.0,4,4,0,2,1,3,25.0,1,0,3,4370.51,Diferente al Primario | Igual al Primario
HN,BODEGAS,A - ROJA,70361981,YOGURT YES LIQUIDO FRESA 200 ML,YES,YOGURT D90,70361981,22.7,1219.94,62.0,6,6,0,2,3,3,50.0,1,0,0,4368.4,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,RURAL NORTE,75385725,SKITTLE BEBIDA TROPICAL 414 ML,SKITTLES,BEVERAGE-HYDRATE&ENERGY-D95,75385725,1000.0,0.0,0.0,4,4,0,2,1,3,25.0,1,0,1,4354.0,Diferente al Primario | Igual al Primario
GT,BODEGAS,E - AZUL,9628511,CERVEZA GALLO LATA 472ML,GALLO,BEVERAGE ALCOHOL - BEER D96,9628511,9.7,0.0,0.0,10,10,0,2,7,3,70.0,1,0,7,4285.32,Diferente al Primario | Igual al Primario
NI,SUPERMERCADOS,B - NARANJA,75007947,VINO TINTO MANISCHEWITZ CONC GRAP 750 ML,SAINT LOUIS,BEVERAGE ALCOHOL - WINE D96,75007947,408.0,3902.58,11.0,4,4,0,4,1,3,25.0,1,0,2,4250.4,Diferente al Primario | Igual al Primario
GT,WALMART,D - VERDE,70299570,QUESO WITH CHEDDAR PRESIDENT 200G,PRESIDENT,CHEESES-D90,70299570,26.25,1007.92,43.0,4,4,0,2,1,3,25.0,1,0,0,4185.09,Diferente al Primario | Igual al Primario
GT,WALMART,B - NARANJA,70448861,ADEREZO SASSON ENSALADA CILANTRO 237 ML,SASSON,SALAD DRESS-DIP-TOPPING-D92,70448861,16.5,1961.26,136.0,5,5,0,4,2,3,40.0,1,0,0,4152.81,Diferente al Primario | Igual al Primario
CR,DESCUENTO,CARTAGO,75168488,TE NEGRO FRAMBUESA LIVEAN 8GR,LIVEAN,BEVERAGES - FLAVORED-D95,75168488,100.0,0.0,0.0,4,4,0,3,1,3,25.0,1,0,2,4119.0,Diferente al Primario | Igual al Primario
GT,WALMART,D - VERDE,75303070,2PACK DEO AXE BS BLUE LAVENDER MAN 150ML,REXONA,DEODORANTS Y ANTIPERSPIRANT D02,75303070,74.75,727.46,11.0,4,4,0,3,1,3,25.0,1,0,1,4048.49,Diferente al Primario | Igual al Primario
HN,WALMART,C - AMARILLA,70484819,DESINFECTANT MAGIA BLANCA LAVANDA 1895ML,MAGIA BLANCA,CLEANERS - FLOOR D13,70484819,78.7,1505.46,22.0,6,6,0,3,3,3,50.0,1,0,3,4037.37,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,75457709,CEPILLO CABELLO OVALO SURTIDO COLOR,FANTASY,HAIR STYLING - TOOLS D02,75457709,1000.0,3981.0,3.0,4,4,0,3,1,3,25.0,1,0,3,3981.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,LIMON,75168488,TE NEGRO FRAMBUESA LIVEAN 8GR,LIVEAN,BEVERAGES - FLAVORED-D95,75168488,100.0,0.0,0.0,4,4,0,3,1,3,25.0,1,0,2,3975.0,Diferente al Primario | Igual al Primario
HN,WALMART,B - NARANJA,9029547,YOGURT YOPLAIT FRUTAS TROPICALES 235 GR,YOPLAIT,YOGURT D90,9029547,26.4,1790.88,78.0,4,4,0,2,1,3,25.0,1,0,0,3969.35,Diferente al Primario | Igual al Primario
GT,BODEGAS,A - ROJA,75459322,TINTE NUTRISSE CREMA N 70 ALMEN 157ML,NUTRISSE,HAIR CARE - COLOR D02,75459322,55.0,0.0,0.0,16,16,0,3,13,3,81.25,1,0,1,3964.9800000000005,Diferente al Primario | Igual al Primario
CR,BODEGAS,RURAL NORTE,75168488,TE NEGRO FRAMBUESA LIVEAN 8GR,LIVEAN,BEVERAGES - FLAVORED-D95,75168488,100.0,616.0,7.0,5,5,0,2,2,3,40.0,1,0,1,3963.0,Diferente al Primario | Igual al Primario
GT,BODEGAS,C - AMARILLA,70447572,BEB HIDRATAN GATORADE FRUIT PUNCH 1000ML,GATORADE,BEVERAGE-HYDRATE&ENERGY-D95,70447572,10.0,2200.73,247.0,5,5,0,3,2,3,40.0,1,0,3,3894.69,Diferente al Primario | Igual al Primario
HN,SUPERMERCADOS,C - AMARILLA,75070326,ACOND DOVE RECONSTRUCCION COMPLETA 370ML,DOVE,HAIR CARE CONDITIONER TREAT D02,75070326,150.0,260.86,2.0,4,4,0,2,1,3,25.0,1,0,0,3860.82,Diferente al Primario | Igual al Primario
HN,WALMART,C - AMARILLA,70090525,SALSA BARBACOA DON YAB 480 ML,DON YAB,SAUCES & MARINADES-D92,70090525,50.7,1631.33,37.0,4,4,0,2,1,3,25.0,1,0,2,3818.69,Diferente al Primario | Igual al Primario
NI,SUPERMERCADOS,B - NARANJA,70027278,GUANDY GOMAS TIBUROLOCOS 100GR,GUANDY,CANDY - HARD - SOFT-D01,70027278,37.0,3049.72,95.0,4,4,0,3,1,3,25.0,1,0,0,3751.49,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,B - NARANJA,75150908,PONDS AGE MIRACLE CREMA DIA 50GR,POND'S,FACIAL CARE D46,75150908,106.0,1608.88,17.0,4,4,0,4,1,3,25.0,1,0,0,3737.42,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,GUANACASTE,9051737,YOGURT YOPLAIT LIQUIDO FRESA 1000ML,YOPLAIT,YOGURT D90,9051737,1700.0,1858.0,1.0,5,5,0,3,2,3,40.0,1,0,3,3716.0,Diferente al Primario | Igual al Primario
NI,BODEGAS,C - AMARILLA,70059243,RON FLOR DE CANA CENTENA GOLD 18ANO 750M,FLOR DE CAÑA,BEVERAGE ALCOHOL - SPIRITS D96,70059243,1411.0,3680.88,3.0,4,4,0,3,1,3,25.0,1,0,3,3680.88,Diferente al Primario | Igual al Primario
HN,BODEGAS,D - VERDE,75180515,SHAMPOO TRESEMME CAUT REPARADORA 500ML,TRESEMMÉ,HAIR CARE - SHAMPOO D02,75180515,255.0,221.74,1.0,4,4,0,3,1,3,25.0,1,0,0,3645.24,Diferente al Primario | Igual al Primario
SV,WALMART,C - AMARILLA,70246949,GALLETA NABISCO OREO REGULAR 432 GR,OREO,COOKIES - SHELF STABLE-D92,70246949,3.5,3192.97,1032.0,4,4,0,3,1,3,25.0,1,0,0,3634.52,Diferente al Primario | Igual al Primario
GT,WALMART,D - VERDE,1383251,LIMP FABULOSO DESINFECTANT LAVANDA 900ML,FABULOSO,CLEANERS - FLOOR D13,1383251,12.0,1121.67,105.0,6,6,0,3,3,3,50.0,1,0,0,3591.3,Diferente al Primario | Igual al Primario
GT,WALMART,D - VERDE,70525767,ALIMENTO PARA MASCOTA DOGUI PARRI 4KG,DOGUI,PET FOOD DOG D08,70525767,73.5,1378.23,21.0,4,4,0,3,1,3,25.0,1,0,0,3578.5,Diferente al Primario | Igual al Primario
HN,SUPERMERCADOS,C - AMARILLA,75283263,SHAMPOO SAVILE MULTIVITAMINAS 510 ML,SAVILÉ,HAIR CARE CONDITIONER TREAT D02,75283263,145.5,1318.65,11.0,4,4,0,4,1,3,25.0,1,0,1,3577.25,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,D - VERDE,75458136,CHEESE KRAFT CHEDDAR SHARP CUNA 226GR,KRAFT,CHEESES-D90,75458136,46.75,0.0,0.0,4,4,0,3,1,3,25.0,1,0,1,3573.02,Diferente al Primario | Igual al Primario
GT,BODEGAS,C - AMARILLA,75079069,DOVE SH ALIVIO PICAZON 370ML,DOVE,HAIR CARE - SHAMPOO D02,75079069,48.5,779.4,18.0,5,5,0,3,2,3,40.0,1,0,0,3557.25,Diferente al Primario | Igual al Primario
CR,WALMART,ALAJUELA - GAM,75461459,CAMISETA NINA 1600 2P 14 BLANCO,RED POINT,UNDERWEAR - TOPS GIRLS-D32,75461459,1000.0,2655.0,3.0,6,6,0,2,3,3,50.0,1,0,4,3540.0,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,B - NARANJA,75459249,ELVIVE HIDRA HIALURONICO PUREACO 370ML,ELVIVE,HAIR CARE CONDITIONER TREAT D02,75459249,54.5,681.24,14.0,5,5,0,4,2,3,40.0,1,0,0,3538.7400000000002,Diferente al Primario | Igual al Primario
GT,WALMART,D - VERDE,70329863,TE SUPREMO DE SABORES SURTIDOS 40 GR,SUPREMO!,TEA AND INFUSIONS-D92,70329863,14.25,1742.64,137.0,5,5,0,2,2,3,40.0,1,0,0,3517.0300000000007,Diferente al Primario | Igual al Primario
CR,DESCUENTO,RURAL NORTE,75168488,TE NEGRO FRAMBUESA LIVEAN 8GR,LIVEAN,BEVERAGES - FLAVORED-D95,75168488,100.0,0.0,0.0,4,4,0,3,1,3,25.0,1,0,2,3498.0,Diferente al Primario | Igual al Primario
HN,WALMART,B - NARANJA,262490,JABON PROTEX ALOE 3P 330GR,PROTEX,HAND AND BODY WASHING D02,262490,70.0,547.83,9.0,5,5,0,2,2,3,40.0,1,0,0,3475.6400000000003,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,D - VERDE,70218787,VINO DONA PAULA LOS CARDOS MALBEC 750 ML,DOÑA PAULA,BEVERAGE ALCOHOL - WINE D96,70218787,75.0,1607.04,24.0,4,4,0,3,1,3,25.0,1,0,0,3467.2000000000003,Diferente al Primario | Igual al Primario
CR,WALMART,PACIFICO SUR,75385725,SKITTLE BEBIDA TROPICAL 414 ML,SKITTLES,BEVERAGE-HYDRATE&ENERGY-D95,75385725,1000.0,3452.0,4.0,4,4,0,2,1,3,25.0,1,0,3,3452.0,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,D - VERDE,75094384,MAIZ MEDIO REVENTAR CHILE L POPSI 150 GR,POPSIS,CHIPS-CRISPS SNACK MIXS-D92,75094384,10.0,1187.67,65.0,4,4,0,2,1,3,25.0,1,0,0,3427.39,Diferente al Primario | Igual al Primario
HN,SUPERMERCADOS,C - AMARILLA,75180515,SHAMPOO TRESEMME CAUT REPARADORA 500ML,TRESEMMÉ,HAIR CARE - SHAMPOO D02,75180515,256.0,890.44,4.0,4,4,0,3,1,3,25.0,1,0,0,3426.13,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,D - VERDE,9595438,HIDRATANTE POWERADE HIDROFRUTAS 600ML,POWERADE,BEVERAGE-HYDRATE&ENERGY-D95,9595438,5.6,1670.05,336.0,6,6,0,2,3,3,50.0,1,0,4,3394.38,Diferente al Primario | Igual al Primario
GT,BODEGAS,A - ROJA,9567600,GASEOSA COCA COLA Y SPRITE 2PACK 6000ML,FRESCA,BEVERAGES - CARBONATED-D95,9567600,33.5,1400.01,46.0,6,6,0,2,3,3,50.0,1,0,1,3385.58,Diferente al Primario | Igual al Primario
SV,WALMART,C - AMARILLA,75025403,SUAV TERSO FINOS DETALLES DOY 2000ML,TERSO,LAUNDRY SOFTENER-FRESHENER D13,75025403,2.65,2058.73,878.0,5,5,0,3,2,3,40.0,1,0,1,3381.6400000000003,Diferente al Primario | Igual al Primario
GT,WALMART,B - NARANJA,75459280,SHAMPOO HAIRFOOD SANDIA 300ML,FRUCTIS,HAIR CARE - SHAMPOO D02,75459280,40.5,828.06,23.0,4,4,0,2,1,3,25.0,1,0,0,3377.9500000000003,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,B - NARANJA,70299570,QUESO WITH CHEDDAR PRESIDENT 200G,PRESIDENT,CHEESES-D90,70299570,26.5,899.08,38.0,4,4,0,2,1,3,25.0,1,0,0,3363.8099999999995,Diferente al Primario | Igual al Primario
NI,BODEGAS,A - ROJA,70024995,SOPA MIZZOPITA POLLO CON CHILE VASO 64GR,MIZZOPITA,SOUPS - INSTANT & MIXES-D92,70024995,27.0,584.38,25.0,4,4,0,2,1,3,25.0,1,0,0,3346.56,Diferente al Primario | Igual al Primario
HN,WALMART,B - NARANJA,75070765,DESODORANTE BARRA REXONA MEN V8 45GR,REXONA,DEODORANTS Y ANTIPERSPIRANT D02,75070765,89.9,781.7,10.0,4,4,0,2,1,3,25.0,1,0,0,3306.06,Diferente al Primario | Igual al Primario
SV,SUPERMERCADOS,C - AMARILLA,70246949,GALLETA NABISCO OREO REGULAR 432 GR,OREO,COOKIES - SHELF STABLE-D92,70246949,3.6,2828.76,1041.0,4,4,0,2,1,3,25.0,1,0,0,3260.36,Diferente al Primario | Igual al Primario
HN,WALMART,A - ROJA,70361981,YOGURT YES LIQUIDO FRESA 200 ML,YES,YOGURT D90,70361981,23.0,1002.68,52.0,6,6,0,2,3,3,50.0,1,0,0,3242.68,Diferente al Primario | Igual al Primario
GT,WALMART,B - NARANJA,75409981,SAN PELLEG AGUA CARBONA NARROJA 330ML,SAN PELLEGRINO,BEVERAGES - WATER-D95,75409981,12.0,505.87,50.0,11,11,0,3,8,3,72.73,1,0,3,3230.3600000000006,Diferente al Primario | Igual al Primario
HN,BODEGAS,A - ROJA,75070326,ACOND DOVE RECONSTRUCCION COMPLETA 370ML,DOVE,HAIR CARE CONDITIONER TREAT D02,75070326,212.0,173.92,2.0,4,4,0,3,1,3,25.0,1,0,0,3219.62,Diferente al Primario | Igual al Primario
GT,WALMART,B - NARANJA,75187364,ENERGIZANTE RED BULL REGULAR LATA 250ML,RED BULL,BEVERAGE-HYDRATE&ENERGY-D95,75187364,15.7,1512.76,108.0,5,5,0,4,2,3,40.0,1,0,0,3195.4500000000003,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,B - NARANJA,70400801,VINO CASILLERO DEL DIABLO SAVING 750 ML,CASILLERO DEL DIABLO,BEVERAGE ALCOHOL - WINE D96,70400801,79.95,1713.12,24.0,7,7,0,2,4,3,57.14,1,0,2,3194.42,Diferente al Primario | Igual al Primario
NI,BODEGAS,C - AMARILLA,70478436,TINTE NUTRISSE GARNIER 71 VAINILLA 157ML,NUTRISSE,HAIR CARE - COLOR D02,70478436,177.0,615.64,4.0,11,11,0,2,8,3,72.73,1,0,4,3131.6899999999996,Diferente al Primario | Igual al Primario
NI,WALMART,B - NARANJA,9106090,HELADO ALASKA 0.5 GAL NAPOLITANO 972GR,ALASKA,ICE CREAM AND FROZEN DESSERTS D91,9106090,254.0,1858.24,8.0,4,4,0,3,1,3,25.0,1,0,1,3119.09,Diferente al Primario | Igual al Primario
CR,WALMART,PACIFICO SUR,75416857,LAVAPLATOS GV MANZANA CANELA 1000 G,GREAT VALUE,CLEANERS - HOUSEHOLD D13,75416857,875.0,3096.0,4.0,4,4,0,2,1,3,25.0,1,0,3,3096.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO CENTRAL,70553794,BOTELLA TINTA HP GT53 NEGRO,HP,COMPUTER PRINTERS D05,70553794,7800.0,0.0,0.0,4,4,0,2,1,3,25.0,1,0,2,3094.0,Diferente al Primario | Igual al Primario
HN,WALMART,B - NARANJA,75180515,SHAMPOO TRESEMME CAUT REPARADORA 500ML,TRESEMMÉ,HAIR CARE - SHAMPOO D02,75180515,255.5,0.0,0.0,4,4,0,3,1,3,25.0,1,0,1,3080.02,Diferente al Primario | Igual al Primario
HN,BODEGAS,D - VERDE,75070326,ACOND DOVE RECONSTRUCCION COMPLETA 370ML,DOVE,HAIR CARE CONDITIONER TREAT D02,75070326,100.0,913.07,10.0,4,4,0,3,1,3,25.0,1,0,0,3065.05,Diferente al Primario | Igual al Primario
HN,WALMART,A - ROJA,75372003,PUDIN BANANA CREAM PIE SNACK PACK 368 GR,SNACK PACK,"DESSERT-TOP, FILL, BASE-D92",75372003,66.8,929.44,16.0,4,4,0,2,1,3,25.0,1,0,0,3036.77,Diferente al Primario | Igual al Primario
HN,WALMART,B - NARANJA,9231319,JALEA ANA BELLY DE FRESA 290GR,ANA BELLY,SWEET SPREADS&PRESERVES-D92,9231319,49.2,0.0,0.0,4,4,0,3,1,3,25.0,1,0,2,3023.98,Diferente al Primario | Igual al Primario
NI,WALMART,B - NARANJA,75309041,LAVAPLATOS GREAT VALUE SANDIA 1000GR,GREAT VALUE,CLEANERS - HOUSEHOLD D13,75309041,60.0,3011.86,58.0,4,4,0,2,1,3,25.0,1,0,3,3011.86,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,D - VERDE,75459280,SHAMPOO HAIRFOOD SANDIA 300ML,FRUCTIS,HAIR CARE - SHAMPOO D02,75459280,40.0,499.94,14.0,4,4,0,2,1,3,25.0,1,0,0,3007.8999999999996,Diferente al Primario | Igual al Primario
HN,WALMART,A - ROJA,75046107,DET LIQ MAS COLOR CUIDADO BT 4650ML,MAS COLOR,LAUNDRY DETERGENTS D13,75046107,406.0,706.08,2.0,4,4,0,2,1,3,25.0,1,0,0,3005.72,Diferente al Primario | Igual al Primario
GT,WALMART,D - VERDE,70414454,DEO SS SPRAY EXTREME BONUS 113GR,SPEED STICK,DEODORANTS Y ANTIPERSPIRANT D02,70414454,27.75,1648.03,67.0,4,4,0,2,1,3,25.0,1,0,0,2996.65,Diferente al Primario | Igual al Primario
HN,WALMART,B - NARANJA,70237706,LOREAL POLVO COMPACTO SAND 220 9GR,L'OREAL,COSMETICS - FACE D59,70237706,683.0,0.0,0.0,5,5,0,2,2,3,40.0,1,0,2,2991.3,Diferente al Primario | Igual al Primario
GT,BODEGAS,E - AZUL,273200,JABON PROTEX AVENA ANTIBACTE 6PCK 660GR,PROTEX,HAND AND BODY WASHING D02,273200,35.0,718.75,23.0,6,6,0,3,3,3,50.0,1,0,0,2990.43,Diferente al Primario | Igual al Primario
GT,BODEGAS,C - AMARILLA,75459249,ELVIVE HIDRA HIALURONICO PUREACO 370ML,ELVIVE,HAIR CARE CONDITIONER TREAT D02,75459249,53.0,804.44,17.0,5,5,0,4,2,3,40.0,1,0,0,2980.25,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,PACIFICO CENTRAL,75072713,DESOD SECRET SPRAY COCONUT 93GR,SECRET,DEODORANTS Y ANTIPERSPIRANT D02,75072713,3360.0,2973.0,1.0,4,4,0,3,1,3,25.0,1,0,3,2973.0,Diferente al Primario | Igual al Primario
HN,WALMART,B - NARANJA,75245431,GEL BANO PALMOLIVE MORA Y BANANO 390ML,PALMOLIVE,HAND AND BODY WASHING D02,75245431,125.0,760.9,7.0,5,5,0,2,2,3,40.0,1,0,0,2967.08,Diferente al Primario | Igual al Primario
GT,WALMART,B - NARANJA,75428348,DESINFECTANTE OLIMPO FLORES FRESCAS 2LT,OLIMPO,CLEANERS - FLOOR D13,75428348,10.0,137.49,21.0,4,4,0,2,1,3,25.0,1,0,0,2957.8199999999997,Diferente al Primario | Igual al Primario
SV,BODEGAS,ROJA OCCIDENTE,70246949,GALLETA NABISCO OREO REGULAR 432 GR,OREO,COOKIES - SHELF STABLE-D92,70246949,3.5,2622.24,851.0,4,4,0,2,1,3,25.0,1,0,0,2923.85,Diferente al Primario | Igual al Primario
HN,WALMART,A - ROJA,75336029,SILK ALMENDRA VAINILLA SIN AZUCAR 946ML,SILK,MILK&CREM-SUBSTUT-SHELF-D95,75336029,90.8,998.8,11.0,4,4,0,3,1,3,25.0,1,0,0,2916.7999999999997,Diferente al Primario | Igual al Primario
HN,WALMART,A - ROJA,75245431,GEL BANO PALMOLIVE MORA Y BANANO 390ML,PALMOLIVE,HAND AND BODY WASHING D02,75245431,125.0,1413.1,13.0,5,5,0,2,2,3,40.0,1,0,0,2910.4199999999996,Diferente al Primario | Igual al Primario
HN,SUPERMERCADOS,C - AMARILLA,70425372,TENA SLIP PANAL G 40U,TENA,ADULT INCONTINENCE D40,70425372,808.25,2903.27,4.0,4,4,0,3,1,3,25.0,1,0,3,2903.27,Diferente al Primario | Igual al Primario
GT,WALMART,B - NARANJA,75348767,GT CUBATA GUARANA LATA 350 ML,CUBATA,BEVERAGE ALCOHOL - COCKTAIL D96,75348767,4.95,899.24,238.0,5,5,0,2,2,3,40.0,1,0,0,2901.4900000000002,Diferente al Primario | Igual al Primario
GT,SUPERMERCADOS,B - NARANJA,70443686,GEL FIJADOR BIOLAND ROMERO DE 375 ML,BIOLAND,HAIR STYLING - PRODUCTS D02,70443686,47.5,848.2,20.0,4,4,0,2,1,3,25.0,1,0,0,2889.3500000000004,Diferente al Primario | Igual al Primario
HN,WALMART,C - AMARILLA,75283263,SHAMPOO SAVILE MULTIVITAMINAS 510 ML,SAVILÉ,HAIR CARE CONDITIONER TREAT D02,75283263,144.1,626.5,5.0,4,4,0,4,1,3,25.0,1,0,1,2885.62,Diferente al Primario | Igual al Primario
GT,WALMART,B - NARANJA,70572430,ACONDICIONADOR SEDAL RIZOS DEFINID 340ML,SEDAL,HAIR CARE CONDITIONER TREAT D02,70572430,31.75,1241.74,44.0,4,4,0,4,1,3,25.0,1,0,0,2883.5699999999997,Diferente al Primario | Igual al Primario
HN,SUPERMERCADOS,A - ROJA,75438661,NATUCHIPS SOFRI 110GR,NATUCHIPS,CHIPS-CRISPS SNACK MIXS-D92,75438661,39.1,1394.68,53.0,4,4,0,4,1,3,25.0,1,0,1,2878.05,Diferente al Primario | Igual al Primario
NI,BODEGAS,C - AMARILLA,75185127,LUBRIDERM CREMA PIEL NORM HUMECT 400ML,NIVEA,HAND AND BODY LOTION-OIL-CRM D46,75185127,490.0,1278.27,3.0,4,4,0,2,1,3,25.0,1,0,1,2860.87,Diferente al Primario | Igual al Primario
GT,DESCUENTO,C - AMARILLA,75254312,DORADITA DRAFT 250ML,HEINEKEN,BEVERAGE ALCOHOL - BEER D96,75254312,5.0,2301.36,516.0,10,10,0,3,7,3,70.0,1,0,2,2852.48,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,RURAL NORTE,70325882,BEBIDA ENERGETICA JET LATA 473ML,JET,BEVERAGE-HYDRATE&ENERGY-D95,70325882,640.0,2830.0,5.0,4,4,0,2,1,3,25.0,1,0,3,2830.0,Diferente al Primario | Igual al Primario
