PAIS,Formato,ZONA,CODIGO_FAMILIA,DESC_PRIMARIO,SKU_PRIMARIO,PRECIO_PRIMARIO,TAMANO_PRIMARIO,MEDIDA_PRIMARIO,SKU_SECUNDARIO,AGRUPACION,DESC_SECUNDARIO,PRECIO_SECUNDARIO,TAMANO_SECUNDARIO,MEDIDA_SECUNDARIO,FACTOR_DE_CONVERSION,AHORRO_DIFERENCIAL,DIFERENCIA_ABSOLUTA,DIFERENCIA_PCT,EVALUACION,Ventas,Rotaciones,Sell_QTY,CATEGORIA,MARCA
CR,SUPERMERCADOS,CARTAGO,70568304,LECHE LIQUIDA DESCREMADA DOS PINOS 1L,70568304,1170.0,1000.0,ML,70568397,SECUNDARIO,LECHE DOS PINOS DESCREMADA 6PACK 1000ML,6950.0,6000.0,ML,6.0,0.95,5780.0,494.02,Mayor al primario - Esperado para pack,20643.0,3.0,6000.0,MILK&CREM-SUBSTUT-SHELF-D95,DOS PINOS
NI,WALMART,B - NARANJA,70592189,ACEITE GREAT VALUE OLIVA EXT VIRGE 754ML,70592189,290.0,754.0,ML,70592184,SECUNDARIO,ACEITE GREAT VALUE OLIVA EXT VIRGE 502ML,180.0,502.0,ML,0.6657824933687,1.04166666666666,-110.0,-37.93,REVISAR: Precio menor al primario,20621.51,132.0,502.0,OILS & FATS-D92,GREAT VALUE
NI,BODEGAS,A - ROJA AHORRA MAS,70234838,FRIJOL SULI ROJO 1816GR,70234838,155.0,1816.0,GR,70144775,SECUNDARIO,FRIJOL SULI ROJO 908GR,77.5,908.0,GR,0.5,1.03,-77.5,-50.0,REVISAR: Precio menor al primario,20584.0,266.0,908.0,BEANS-PEAS-LENTILS-D92,SULI
CR,SUPERMERCADOS,RURAL NORTE,75053379,ATUN SULI TROCITOS EN AGUA 140 GR,75053379,750.0,140.0,GR,75053382,SECUNDARIO,ATUN SULI TROCITOS EN AGUA 295 GR,1550.0,295.0,GR,2.107143,0.919578947368421,800.0,106.67,Mayor al primario - Esperado para pack,20580.0,15.0,295.0,SEAFOOD-FISH-D92,SULI
CR,WALMART,HEREDIA - GAM,70084233,PASTA SABEMAS LENGUA 250GR,70084233,410.0,250.0,GR,70084230,SECUNDARIO,PASTA SABEMAS ESPAGUETTI 500GR,830.0,500.0,GR,2.0,0.93,420.0,102.44,Mayor al primario - Esperado para pack,20550.0,25.0,500.0,PASTA-D92,SABEMAS
CR,BODEGAS,RURAL NORTE,261706,DEO NIVEA SPRAY MEN BLACKYWH POWER 150ML,261706,3100.0,150.0,ML,70402293,SECUNDARIO,DEO SPRAY 2PACK NIVEA CAB STRESS 300 ML,4640.0,300.0,ML,2.0,0.8,1540.0,49.68,Mayor al primario - Esperado para pack,20530.0,5.0,300.0,DEODORANTS Y ANTIPERSPIRANT D02,NIVEA
CR,WALMART,HEREDIA - GAM,9521560,REFRESC GAS COCA COLA ZERO LATA 354ML,9521560,820.0,354.0,ML,75078808,SECUNDARIO,COCA SABOR LIGERO 354 4PACK 1416ML,2990.0,1416.0,ML,4.0,0.84,2170.0,264.63,Mayor al primario - Esperado para pack,20528.0,8.0,1416.0,BEVERAGES - CARBONATED-D95,COCA-COLA
CR,SUPERMERCADOS,SAN JOSE,70062829,LIMON MENTA SAN PELLEGRINO 330 ML,70062829,1290.0,330.0,ML,70063073,SECUNDARIO,4PACK LIMON MENTA SAN PELLEGRINO 1320 ML,4630.0,1320.0,ML,4.0,0.9,3340.0,258.91,Mayor al primario - Esperado para pack,20485.0,5.0,1320.0,BEVERAGES - WATER-D95,SAN PELLEGRINO
NI,SUPERMERCADOS,B - NARANJA,70291719,SABEMAS ACEITE SOYA 800 ML,70291719,75.0,800.0,ML,70299293,SECUNDARIO,ACEITE SOYA SABEMAS 5000ML,437.0,5000.0,ML,6.25,0.88,362.0,482.67,Mayor al primario - Esperado para pack,20452.01,47.0,5000.0,OILS & FATS-D92,SABEMAS
NI,SUPERMERCADOS,B - NARANJA,70609551,ACEITE GREAT VALUE CANOLA 3500ML,70609551,595.0,3500.0,ML,70007488,SECUNDARIO,ACEITE GREAT VALUE CANOLA PURO 946ML,120.0,946.0,ML,0.270285714285714,1.05,-475.0,-79.83,REVISAR: Precio menor al primario,20442.19,196.0,946.0,OILS & FATS-D92,GREAT VALUE
GT,WALMART,PE SUMA TORRE PS,70289080,PAN BLANCO TIPO PIRUJO UND,70289080,2.0,1.0,EA,70232426,SECUNDARIO,PAN BLANCO TIPO PIRUJO BOLSA 10PK,18.9,10.0,EA,10.0,1.0,16.9,845.0,Mayor al primario - Esperado para pack,20336.86,1334.59,10.0,BREAD - IN STORE D98,MARCELINO
CR,WALMART,PACIFICO SUR,9222351,PAPA GREAT VALUE TOSTADA BOLSA 180GR,9222351,1500.0,180.0,GR,70555116,SECUNDARIO,PAPAS GV SABOR CHEDDAR Y NATILLA 226 GR,2000.0,226.0,GR,1.23333333333333,0.9,500.0,33.33,Mayor al primario - Esperado para pack,20328.0,14.0,226.0,CHIPS-CRISPS SNACK MIXS-D92,GREAT VALUE
CR,SUPERMERCADOS,PACIFICO CENTRAL,70568253,LECHE UHT DELACTOMY 2% 946 ML EDGE,70568253,1170.0,946.0,ML,70568398,SECUNDARIO,LECHE DELACTOMY 2% 946 ML 6 PACK,6840.0,5676.0,ML,6.0,0.95,5670.0,484.62,Mayor al primario - Esperado para pack,20316.0,3.0,5676.0,MILK&CREM-SUBSTUT-SHELF-D95,DOS PINOS
CR,SUPERMERCADOS,RURAL NORTE,70231807,BEBIDA SMIRNOFF GREN APPLE LATA 350ML,70231807,1270.0,350.0,ML,70525398,SECUNDARIO,4PACK GREEN APPLE SMIRNOFF ICE 1420 ML,4240.0,1420.0,ML,4.0,0.9036,2970.0,233.86,Mayor al primario - Esperado para pack,20310.0,5.0,1420.0,BEVERAGE ALCOHOL - COCKTAIL D96,SMIRNOFF
CR,WALMART,CARTAGO,70084233,PASTA SABEMAS LENGUA 250GR,70084233,410.0,250.0,GR,70084230,SECUNDARIO,PASTA SABEMAS ESPAGUETTI 500GR,820.0,500.0,GR,2.0,0.93,410.0,100.0,Mayor al primario - Esperado para pack,20300.0,25.0,500.0,PASTA-D92,SABEMAS
CR,SUPERMERCADOS,RURAL NORTE,70491754,ATUN SABEMAS TROZOS EN ACEITE 140 G,70491754,700.0,140.0,GR,75439759,SECUNDARIO,ATUN SABEMAS TROZOS EN ACEITE 6PK 840 GR,4100.0,840.0,GR,6.0,0.92,3400.0,485.71,Mayor al primario - Esperado para pack,20295.0,5.0,840.0,SEAFOOD-FISH-D92,SABEMAS
CR,WALMART,RURAL NORTE,70491754,ATUN SABEMAS TROZOS EN ACEITE 140 G,70491754,670.0,140.0,GR,75439759,SECUNDARIO,ATUN SABEMAS TROZOS EN ACEITE 6PK 840 GR,4100.0,840.0,GR,6.0,0.92,3430.0,511.94,Mayor al primario - Esperado para pack,20295.0,5.0,840.0,SEAFOOD-FISH-D92,SABEMAS
CR,WALMART,ALAJUELA - GAM,70407518,ACEITE GREAT VALUE CANOLA PURO 946ML,70407518,2550.0,946.0,ML,70609547,SECUNDARIO,ACEITE GREAT VALUE CANOLA 3500ML,10190.0,3500.0,ML,3.69978858350951,0.95,7640.0,299.61,Mayor al primario - Esperado para pack,20178.0,2.0,3500.0,OILS & FATS-D92,GREAT VALUE
CR,SUPERMERCADOS,CARTAGO,9222351,PAPA GREAT VALUE TOSTADA BOLSA 180GR,9222351,1220.0,180.0,GR,70555116,SECUNDARIO,PAPAS GV SABOR CHEDDAR Y NATILLA 226 GR,1900.0,226.0,GR,1.23333333333333,0.9,680.0,55.74,Mayor al primario - Esperado para pack,20172.0,12.0,226.0,CHIPS-CRISPS SNACK MIXS-D92,GREAT VALUE
CR,BODEGAS,ALAJUELA - GAM,9003297,MANTEQUILL DOS PINOS LACTOCREM BAR 115GR,9003297,1170.0,115.0,GR,9002961,SECUNDARIO,MANTEQUILL DOS PINOS LACTOCR BAR 460GR,4540.0,460.0,GR,4.0,0.97,3370.0,288.03,Mayor al primario - Esperado para pack,20169.0,5.0,460.0,BUTTER AND BUTTER SUBSTITUTES D90,DOS PINOS
NI,BODEGAS,PE AHORRA MAS,70037319,SALCHICHA DE POLLO DON CRISTOBAL 200G,70037319,62.0,1.0,GR,75091976,SECUNDARIO,SALCHICHA POLLO SULI 24 UNIDADES,235.0,1.0,EA,5.0,0.74,173.0,279.03,Mayor al primario - Esperado para pack,20158.3,137.0,1.0,PRE-FORMED & COLD CUTS-D97,SULI
CR,WALMART,PACIFICO SUR,9222351,PAPA GREAT VALUE TOSTADA BOLSA 180GR,9222351,1500.0,180.0,GR,75096264,SECUNDARIO,PAPAS ONDULADAS GV ORIGINALES 219 GR,1750.0,219.0,GR,1.23333333333333,0.9,250.0,16.67,Mayor al primario - Esperado para pack,20137.0,13.0,219.0,CHIPS-CRISPS SNACK MIXS-D92,GREAT VALUE
CR,WALMART,GUANACASTE,9222351,PAPA GREAT VALUE TOSTADA BOLSA 180GR,9222351,1500.0,180.0,GR,70448361,SECUNDARIO,SNACK GREAT VALUE PAPAS BARBACOA 219GR,1750.0,219.0,GR,1.23333333333333,0.9,250.0,16.67,Mayor al primario - Esperado para pack,20137.0,13.0,219.0,CHIPS-CRISPS SNACK MIXS-D92,GREAT VALUE
CR,BODEGAS,PACIFICO CENTRAL,70115865,ACEITE SOYA GREAT VALUE 3500ML,70115865,4390.0,3500.0,ML,70024489,SECUNDARIO,ACEITE GREAT VALUE DE SOYA 946ML,1200.0,946.0,ML,0.270285714285714,1.1,-3190.0,-72.67,REVISAR: Precio menor al primario,20082.0,17.0,946.0,OILS & FATS-D92,GREAT VALUE
CR,SUPERMERCADOS,HEREDIA - GAM,75096256,TORTILLA DE MAIZ SABEMAS REGULAR 462 GR,75096256,1390.0,462.0,GR,75096255,SECUNDARIO,TORTILLA DE MAIZ SABEMAS GRUESA 560GR,1690.0,560.0,GR,1.21212121212121,0.9,300.0,21.58,Mayor al primario - Esperado para pack,20076.0,12.0,560.0,BREAD SHELF STABLE D81,SABEMAS
CR,SUPERMERCADOS,ALAJUELA - GAM,70498632,TOALLA ROSAL BCA INDIV 80H TP 1R 348.9GR,70498632,1260.0,348.9,GR,70132487,SECUNDARIO,TOALLA ROSAL COC 480H TRIPLE 6R 2072.6GR,7560.0,2072.6,GR,6.0,1.0,6300.0,500.0,Mayor al primario - Esperado para pack,20070.0,3.0,2072.6,PAPER TOWELS D04,ROSAL
CR,SUPERMERCADOS,LIMON,70498632,TOALLA ROSAL BCA INDIV 80H TP 1R 348.9GR,70498632,1260.0,348.9,GR,70132487,SECUNDARIO,TOALLA ROSAL COC 480H TRIPLE 6R 2072.6GR,7560.0,2072.6,GR,6.0,1.0,6300.0,500.0,Mayor al primario - Esperado para pack,20070.0,3.0,2072.6,PAPER TOWELS D04,ROSAL
CR,SUPERMERCADOS,CARTAGO,70498632,TOALLA ROSAL BCA INDIV 80H TP 1R 348.9GR,70498632,1260.0,348.9,GR,70132487,SECUNDARIO,TOALLA ROSAL COC 480H TRIPLE 6R 2072.6GR,7560.0,2072.6,GR,6.0,1.0,6300.0,500.0,Mayor al primario - Esperado para pack,20070.0,3.0,2072.6,PAPER TOWELS D04,ROSAL
CR,SUPERMERCADOS,PACIFICO CENTRAL,9500294,REFRESC HIC FRUTAS TETRA BRICK 250ML,9500294,350.0,250.0,ML,9500266,SECUNDARIO,REFRESC HIC SURT SAB TB 6PACK 250ML,2060.0,1500.0,ML,6.0,0.86,1710.0,488.57,Mayor al primario - Esperado para pack,20053.0,11.0,1500.0,BEVERAGES - JUICES-D95,HI-C
CR,WALMART,ALAJUELA - GAM,70463160,ALIMENTO HUM DCHOW TROZO JUG CARNE 100GR,70463160,570.0,100.0,GR,75016272,SECUNDARIO,12PACK DOG CHOW POUCHE CARNE 1200 GR,5660.0,1200.0,GR,12.0,0.95,5090.0,892.98,Mayor al primario - Esperado para pack,20036.0,4.0,1200.0,PET FOOD DOG D08,DOG CHOW
CR,WALMART,HEREDIA - GAM,1365114,PANO ABSORBENTE SCOTH BRITE 3PACK,1365114,1770.0,3.0,EA,70198535,SECUNDARIO,PANO ABSORBENTE SCOTH BRITE 6 PACK,4520.0,6.0,EA,6.0,1.0,2750.0,155.37,Mayor al primario - Esperado para pack,20000.0,5.0,6.0,CLEANERS - HOUSEHOLD D13,SCOTCH BRITE
CR,WALMART,HEREDIA - GAM,70463160,ALIMENTO HUM DCHOW TROZO JUG CARNE 100GR,70463160,570.0,100.0,GR,75016273,SECUNDARIO,12PACK DOG CHOW POUCHE POLLO 1200 GR,5650.0,1200.0,GR,12.0,0.95,5080.0,891.23,Mayor al primario - Esperado para pack,20000.0,4.0,1200.0,PET FOOD DOG D08,DOG CHOW
CR,SUPERMERCADOS,HEREDIA - GAM,70571423,CERVEZA MILLER BOT GEN DRAFT 355ML,70571423,1160.0,355.0,ML,70493751,SECUNDARIO,CERVEZA MILLER BOTELLA 6PACK 2130 ML,5650.0,2130.0,ML,6.0,1.0,4490.0,387.07,Mayor al primario - Esperado para pack,20000.0,4.0,2130.0,BEVERAGE ALCOHOL - BEER D96,MILLER
HN,DESCUENTO,B - NARANJA,70007487,ACEITE GREAT VALUE CANOLA PURO 946ML,70007487,82.3,946.0,ML,70609553,SECUNDARIO,ACEITE GREAT VALUE CANOLA 3500ML,284.4,3500.0,ML,3.69978858350951,0.952380952380952,202.1,245.57,Mayor al primario - Esperado para pack,19957.11,81.0,3500.0,OILS & FATS-D92,GREAT VALUE
CR,SUPERMERCADOS,PE GUANACASTE,75307239,BISTEC RES CAMPESINO EL ARREO 1000 G,75307239,5750.0,1000.0,GR,75307237,SECUNDARIO,BISTEC RES CAMPESINO EL ARREO EMP 500 G,2880.0,500.0,EA,0.5,1.0,-2870.0,-49.91,REVISAR: Precio menor al primario,19957.0,7.0,500.0,BEEF -D93,EL ARREO
CR,SUPERMERCADOS,PE LIMON,75307239,BISTEC RES CAMPESINO EL ARREO 1000 G,75307239,5750.0,1000.0,GR,75307237,SECUNDARIO,BISTEC RES CAMPESINO EL ARREO EMP 500 G,2880.0,500.0,EA,0.5,1.0,-2870.0,-49.91,REVISAR: Precio menor al primario,19957.0,7.0,500.0,BEEF -D93,EL ARREO
CR,SUPERMERCADOS,ALAJUELA - GAM,70568270,JUGO DOS PINOS 100 NARANJA TETRA 250ML,70568270,660.0,250.0,ML,75271989,SECUNDARIO,JUGO UHT NARANJA 100PORC 6 PACK 1500ML,2850.0,1500.0,ML,6.0,0.669999999999999,2190.0,331.82,Mayor al primario - Esperado para pack,19928.0,8.0,1500.0,BEVERAGES - JUICES-D95,DOS PINOS
CR,WALMART,RURAL NORTE,70049480,CREMA DE AVELLANAS GREAT VALUE 350GR,70049480,2500.0,350.0,GR,70049469,SECUNDARIO,CREMA DE AVELLANAS GREAT VALUE 650GR,4500.0,650.0,GR,1.85714285714285,0.85,2000.0,80.0,Mayor al primario - Esperado para pack,19910.0,5.0,650.0,SWEET SPREADS&PRESERVES-D92,GREAT VALUE
CR,WALMART,HEREDIA - GAM,9514295,NECTAR FRUVITA SURT TB 6PACK 200ML,9514295,1030.0,1200.0,ML,75269441,SECUNDARIO,NECTAR FRUVITA SURTIDO 12PACK 2400ML,2250.0,2400.0,ML,2.0,0.9,1220.0,118.45,Mayor al primario - Esperado para pack,19910.0,10.0,2400.0,BEVERAGES - JUICES-D95,FRUVITA
CR,SUPERMERCADOS,ALAJUELA - GAM,70199577,ACEITE GREAT VALUE OLIVA EXT VIRGE 502ML,70199577,2450.0,502.0,ML,75358945,SECUNDARIO,ACEITE DE OLIVA GV EXTRA VIRGEN 250 ML,1180.0,250.0,ML,0.49800796812749,1.05,-1270.0,-51.84,REVISAR: Precio menor al primario,19856.0,17.0,250.0,OILS & FATS-D92,GREAT VALUE
CR,SUPERMERCADOS,ALAJUELA - GAM,75014919,TROPICAL MELOCOTON 250 ML,75014919,290.0,250.0,ML,70224008,SECUNDARIO,TROPICAL MEL LIM BCO PET 6P 250 ML,1800.0,1500.0,ML,6.0,0.85,1510.0,520.69,Mayor al primario - Esperado para pack,19824.0,16.0,1500.0,BEVERAGES - JUICES-D95,TROPICAL
CR,BODEGAS,GUANACASTE,75066526,TROPICAL PLAY TE BLANC ARAND TETRA 200ML,75066526,250.0,200.0,ML,75401304,SECUNDARIO,TROPICAL PLAY LIM Y FRA TETRA 6PK 1200ML,1400.0,1200.0,ML,6.0,0.9,1150.0,460.0,Mayor al primario - Esperado para pack,19824.0,16.0,1200.0,BEVERAGES - JUICES-D95,TROPICAL
CR,BODEGAS,ALAJUELA - GAM,70568253,LECHE UHT DELACTOMY 2% 946 ML EDGE,70568253,1170.0,946.0,ML,70568398,SECUNDARIO,LECHE DELACTOMY 2% 946 ML 6 PACK,6670.0,5676.0,ML,6.0,0.95,5500.0,470.09,Mayor al primario - Esperado para pack,19812.0,3.0,5676.0,MILK&CREM-SUBSTUT-SHELF-D95,DOS PINOS
CR,BODEGAS,PACIFICO CENTRAL,70568253,LECHE UHT DELACTOMY 2% 946 ML EDGE,70568253,1170.0,946.0,ML,70568398,SECUNDARIO,LECHE DELACTOMY 2% 946 ML 6 PACK,6670.0,5676.0,ML,6.0,0.95,5500.0,470.09,Mayor al primario - Esperado para pack,19812.0,3.0,5676.0,MILK&CREM-SUBSTUT-SHELF-D95,DOS PINOS
CR,WALMART,CARTAGO,70084233,PASTA SABEMAS LENGUA 250GR,70084233,410.0,250.0,GR,70084316,SECUNDARIO,PASTA SABEMAS PLUMAS 250 GR,410.0,250.0,GR,1.0,0.96,0.0,0.0,Igual al primario - Verificar factor,19809.0,49.0,250.0,PASTA-D92,SABEMAS
CR,SUPERMERCADOS,PACIFICO CENTRAL,75054018,,,,,,75054016,SECUNDARIO,6PACK TDM ATUN TROZOS EN ACEITE 630GR,5000.0,630.0,GR,2.0,0.9,,,Sin precio,19800.0,4.0,630.0,SEAFOOD-FISH-D92,TESORO DEL MAR
CR,SUPERMERCADOS,HEREDIA - GAM,70257785,CLORO CLOROX ORIGINAL BT 3785 ML,70257785,2000.0,3785.0,ML,70254926,SECUNDARIO,CLORO CLOROX ORIGINAL 3PK 3785 ML,5590.0,11335.0,ML,3.0,0.95,3590.0,179.5,Mayor al primario - Esperado para pack,19788.0,4.0,11335.0,BLEACH D13,CLOROX
CR,WALMART,PACIFICO SUR,70498632,TOALLA ROSAL BCA INDIV 80H TP 1R 348.9GR,70498632,500.0,348.9,GR,70132487,SECUNDARIO,TOALLA ROSAL COC 480H TRIPLE 6R 2072.6GR,7440.0,2072.6,GR,6.0,1.0,6940.0,1388.0,Mayor al primario - Esperado para pack,19752.0,3.0,2072.6,PAPER TOWELS D04,ROSAL
HN,DESCUENTO,C - AMARILLA,70665087,ACEITE SULI VEGETAL 1500ML,70665087,114.6,1500.0,ML,70464855,SECUNDARIO,ACEITE SULI VEGETAL BOLSA 750 ML,57.0,750.0,ML,0.5,1.1,-57.6,-50.26,REVISAR: Precio menor al primario,19748.69,399.0,750.0,OILS & FATS-D92,SULI
CR,SUPERMERCADOS,ALAJUELA - GAM,9514295,NECTAR FRUVITA SURT TB 6PACK 200ML,9514295,1030.0,1200.0,ML,75269441,SECUNDARIO,NECTAR FRUVITA SURTIDO 12PACK 2400ML,2250.0,2400.0,ML,2.0,0.9,1220.0,118.45,Mayor al primario - Esperado para pack,19719.0,10.0,2400.0,BEVERAGES - JUICES-D95,FRUVITA
CR,BODEGAS,PACIFICO SUR,70521430,MANI GREAT VALUE CON SAL 454 GR,70521430,1910.0,454.0,GR,70521429,SECUNDARIO,MANI GREAT VALUE CON SAL 978 GR,3180.0,978.0,GR,2.15418502202643,0.85,1270.0,66.49,Mayor al primario - Esperado para pack,19698.0,7.0,978.0,NUTS & SEEDS EDIBLE-D92,GREAT VALUE
GT,WALMART,PE SUMA TORRE PS,9313986,CARNE MOLIDA RES ESPECIAL 85C 15G LB,9313986,29.25,1.0,LB,70104329,SECUNDARIO,CARNE MOLIDA RES ESPECIAL 85C 15G EMP,29.25,1.0,LB,1.05,1.0,0.0,0.0,Igual al primario - Verificar factor,19624.05,769.87,1.0,BEEF -D93,DON CRISTOBAL
CR,BODEGAS,PE HEREDIA GAM,70575452,DONA BAKERS CHEFS CAJA 6UND,70575452,1710.0,1.0,EA,70151126,SECUNDARIO,DONA EMPACADA MARCELINO 6 UND,1450.0,1.0,EA,1.0,0.85,-260.0,-15.2,REVISAR: Precio menor al primario,19572.0,14.0,1.0,PIES AND PASTRIES - IN STORE D98,MARCELINO
CR,WALMART,GUANACASTE,75053378,ATUN SULI TROCITOS EN ACEITE 140 GR,75053378,660.0,140.0,GR,75053380,SECUNDARIO,ATUN SULI TROCITOS EN ACEITE 295 GR,1160.0,295.0,GR,2.10714285714285,0.97,500.0,75.76,Mayor al primario - Esperado para pack,19533.0,17.0,295.0,SEAFOOD-FISH-D92,SULI
CR,SUPERMERCADOS,RURAL NORTE,212404,CREMA PEINAR PANTENE ULT CREM RIZO 300ML,212404,4230.0,300.0,ML,70681372,SECUNDARIO,PANTENE 2PACK CC RIZOS DEFINIDOS 300ML,7610.0,300.0,ML,2.0,0.9,3380.0,79.91,Mayor al primario - Esperado para pack,19532.0,3.0,300.0,HAIR CARE - SHAMPOO D02,PANTENE
CR,SUPERMERCADOS,LIMON,75260390,LECHE SULI SEMIDESCREMADA UHT 1000ML,75260390,930.0,1000.0,ML,75260389,SECUNDARIO,LECHE SULI SEMIDESCREMADA UHT 3000ML 3PK,2240.0,3000.0,ML,3.0,0.96,1310.0,140.86,Mayor al primario - Esperado para pack,19520.0,9.0,3000.0,MILK&CREM-SUBSTUT-SHELF-D95,SULI
CR,SUPERMERCADOS,CARTAGO,9222351,PAPA GREAT VALUE TOSTADA BOLSA 180GR,9222351,1220.0,180.0,GR,75096268,SECUNDARIO,SNACK GREAT VALUE CREMA Y CEBOLLA 219 GR,1850.0,219.0,GR,1.23333333333333,0.9,630.0,51.64,Mayor al primario - Esperado para pack,19502.0,12.0,219.0,CHIPS-CRISPS SNACK MIXS-D92,GREAT VALUE
CR,WALMART,RURAL NORTE,9222351,PAPA GREAT VALUE TOSTADA BOLSA 180GR,9222351,1500.0,180.0,GR,75096268,SECUNDARIO,SNACK GREAT VALUE CREMA Y CEBOLLA 219 GR,2000.0,219.0,GR,1.23333333333333,0.9,500.0,33.33,Mayor al primario - Esperado para pack,19470.0,13.0,219.0,CHIPS-CRISPS SNACK MIXS-D92,GREAT VALUE
CR,BODEGAS,PACIFICO CENTRAL,70321321,ACEITE OLIVA GREAT VALUE SPRAY 198 GR,70321321,2400.0,198.0,GR,75275055,SECUNDARIO,ACEITE GREAT VALUE DE COCO SPRAY D 141 G,2000.0,141.0,GR,0.712121212121212,1.404,-400.0,-16.67,REVISAR: Precio menor al primario,19470.0,11.0,141.0,OILS & FATS-D92,GREAT VALUE
CR,SUPERMERCADOS,CARTAGO,70321321,ACEITE OLIVA GREAT VALUE SPRAY 198 GR,70321321,2200.0,198.0,GR,75275055,SECUNDARIO,ACEITE GREAT VALUE DE COCO SPRAY D 141 G,2000.0,141.0,GR,0.712121212121212,1.404,-200.0,-9.09,REVISAR: Precio menor al primario,19470.0,11.0,141.0,OILS & FATS-D92,GREAT VALUE
CR,BODEGAS,LIMON,70568302,JUG NAR UHT 946 ML,70568302,1190.0,946.0,ML,70492002,SECUNDARIO,JUG NRJ UHT 6X5 PK 946 ML,5500.0,5676.0,ML,6.0,0.83,4310.0,362.18,Mayor al primario - Esperado para pack,19468.0,4.0,4730.0,BEVERAGES - JUICES-D95,DOS PINOS
CR,SUPERMERCADOS,CARTAGO,70602713,VITALISSIMO CEREAL ALMENDRA 450GR,70602713,2690.0,450.0,GR,70110016,SECUNDARIO,CEREAL VITALISIMO 2PK ALMEND 900 G,5500.0,900.0,GR,2.0,1.0,2810.0,104.46,Mayor al primario - Esperado para pack,19468.0,4.0,900.0,BRKFST CEREL BAR-PASTRY-D92,VITALISSIMO
CR,WALMART,HEREDIA - GAM,70063042,ARANCIATA ROSA SAN PELLEGRINO 330 ML,70063042,1150.0,330.0,ML,70063162,SECUNDARIO,4PACK ARANCIATA ROSA PELLEGRINO 1320ML,5500.0,1320.0,ML,4.0,0.9,4350.0,378.26,Mayor al primario - Esperado para pack,19468.0,4.0,1320.0,BEVERAGES - WATER-D95,SAN PELLEGRINO
CR,WALMART,PACIFICO SUR,9000672,YOGURT DS PINOS IN LINE SABR FRESA 750ML,9000672,1850.0,750.0,ML,70382224,SECUNDARIO,YOGURT DOS PINOS FRESA ARAND 2PK 750 ML,2280.0,1500.0,ML,2.0,0.75,430.0,23.24,Mayor al primario - Esperado para pack,19434.0,6.0,1500.0,YOGURT D90,DOS PINOS
NI,BODEGAS,A - ROJA,75053402,ATUN SULI TROCITOS CON VEGETALES 140GR,75053402,43.5,140.0,GR,75053406,SECUNDARIO,ATUN SULI TROCITOS  VEGETALES 4PK560GR,175.0,560.0,GR,4.0,0.94,131.5,302.3,Mayor al primario - Esperado para pack,19432.55,128.0,560.0,SEAFOOD-FISH-D92,SULI
CR,SUPERMERCADOS,ALAJUELA - GAM,70220709,REFRESCO TROPICAL TE BLANCO CERO 2500ML,70220709,1000.0,2500.0,ML,70364899,SECUNDARIO,TROPICAL CERO FRUT BLANC 2 5L 2PK,2430.0,5000.0,ML,2.0,0.95,1430.0,143.0,Mayor al primario - Esperado para pack,19350.0,9.0,2500.0,BEVERAGES - JUICES-D95,TROPICAL
CR,BODEGAS,PACIFICO CENTRAL,70238235,DULCE SABEMAS GRANULADO BOLSA 900 GR,70238235,1320.0,900.0,GR,75260303,SECUNDARIO,SABEMAS DULCE  GRANULADO 300GR,700.0,300.0,GR,0.333333333333333,1.06,-620.0,-46.97,REVISAR: Precio menor al primario,19335.0,28.0,300.0,SUGAR-SUGAR SUBSTITUTES-D92,SABEMAS
CR,SUPERMERCADOS,SAN JOSE,75228366,GASEO POSTOBON MANZANA CERO 1500 ML,75228366,1430.0,1500.0,ML,75302247,SECUNDARIO,2 PK GAS MAN COL 3000 ML,2190.0,3000.0,ML,2.0,0.73,760.0,53.15,Mayor al primario - Esperado para pack,19322.0,10.0,3000.0,BEVERAGES - CARBONATED-D95,POSTOBON
CR,DESCUENTO,LIMON,9000672,YOGURT DS PINOS IN LINE SABR FRESA 750ML,9000672,1820.0,750.0,ML,70382224,SECUNDARIO,YOGURT DOS PINOS FRESA ARAND 2PK 750 ML,2260.0,1500.0,ML,2.0,0.75,440.0,24.18,Mayor al primario - Esperado para pack,19320.0,6.0,1500.0,YOGURT D90,DOS PINOS
GT,DESCUENTO,PE SUMA SDB SC TORRE,70359084,PLATANO LIBRA,70359084,3.55,1.0,LB,70316443,SECUNDARIO,PLATANO RED 4 LIBRAS,14.0,1.0,EA,3.92,1.0,10.45,294.37,Mayor al primario - Esperado para pack,19318.35,2050.0,1.0,VEGETABLES - PERISHABLE D94,SIN MARCA
CR,WALMART,PE GUANACASTE,75374261,JAMON COCIDO DON CRISTOBAL 250 GR,75374261,2200.0,250.0,GR,75170453,SECUNDARIO,JAMON COCIDO GREAT VALUE 454GT,3190.0,454.0,GR,1.816,0.84,990.0,45.0,Mayor al primario - Esperado para pack,19301.0,21.0,454.0,PRE-FORMED & COLD CUTS-D97,GREAT VALUE
CR,WALMART,PACIFICO SUR,70495563,DESODOR REXONA CLINICAL SPRY CLEAN 150ML,70495563,3370.0,150.0,ML,70085953,SECUNDARIO,3PACK DEO CLIN CLEAN REXONA HOMB 150 ML,7250.0,450.0,ML,3.0,0.75,3880.0,115.13,Mayor al primario - Esperado para pack,19248.0,3.0,450.0,DEODORANTS Y ANTIPERSPIRANT D02,REXONA
